id,inv,pcode,date,catalog,qty,custnum,source
664,9895000,PT3200,2000-09-27,Pets,1.0,"Mueller, Mr. Earl",web
665,9895000,PT3500,2000-09-27,Pets,1.0,"Mueller, Mr. Earl",web
666,9895000,SP2300,2001-07-17,Sports,1.0,"Mueller, Mr. Earl",web
667,9895000,SP3100,2000-08-15,Sports,1.0,"Mueller, Mr. Earl",web
668,9895000,TY1700,2001-07-01,Toys,1.0,"Mueller, Mr. Earl",web
669,10020000,GD1600,2001-01-26,Gardening,1.0,"Lee, Mr. Robert",web
670,10020000,GD3200,2001-01-26,Gardening,1.0,"Lee, Mr. Robert",web
671,10020000,GD3400,2000-12-09,Gardening,3.0,"Lee, Mr. Robert",web
672,10020000,GD4200,2001-01-26,Gardening,3.0,"Lee, Mr. Robert",web
673,10020000,SP1000,2001-08-02,Sports,3.0,"Lee, Mr. Robert",web
674,10020000,SP2400,2001-04-09,Sports,2.0,"Lee, Mr. Robert",web
675,10145000,PT1100,2000-11-02,Pets,1.0,"Lisson, Mr. Anthony",web
676,10145000,SP2000,2000-07-30,Sports,1.0,"Lisson, Mr. Anthony",web
677,10201000,GD3000,2001-07-21,Gardening,1.0,"Jones, Ms. Ella",web
678,10201000,GD3100,2001-07-05,Gardening,1.0,"Jones, Ms. Ella",web
679,10201000,GD3200,2001-07-21,Gardening,1.0,"Jones, Ms. Ella",web
680,10201000,GD4200,2001-07-21,Gardening,1.0,"Jones, Ms. Ella",web
681,10201000,PT4500,2001-07-09,Pets,1.0,"Jones, Ms. Ella",web
682,10201000,SP1000,2000-12-19,Sports,1.0,"Jones, Ms. Ella",web
683,10201000,SP3200,2000-09-19,Sports,1.0,"Jones, Ms. Ella",web
684,10201000,SP3200,2001-08-01,Sports,1.0,"Jones, Ms. Ella",web
685,10201000,TY4600,2000-12-17,Toys,1.0,"Jones, Ms. Ella",web
686,10270000,GD1500,2000-09-18,Gardening,1.0,"Dexter, Mr. Pete",web
687,10270000,SP1300,2000-10-02,Sports,1.0,"Dexter, Mr. Pete",web
688,10270000,TY1650,2001-05-20,Toys,1.0,"Dexter, Mr. Pete",web
689,10270000,TY4500,2001-01-30,Toys,1.0,"Dexter, Mr. Pete",web
690,10296000,GD3200,2001-05-29,Gardening,3.0,"Jones, Mr. James",web
691,10296000,SP3400,2000-06-21,Sports,1.0,"Jones, Mr. James",web
692,10395000,PT1200,2001-06-24,Pets,1.0,"Claxton, Ms. Ella",web
693,10395000,PT4400,2001-05-21,Pets,1.0,"Claxton, Ms. Ella",web
694,10395000,SP1400,2001-03-10,Sports,1.0,"Claxton, Ms. Ella",web
695,10395000,SP2000,2000-11-12,Sports,1.0,"Claxton, Ms. Ella",web
696,10395000,SP2600,2001-03-10,Sports,1.0,"Claxton, Ms. Ella",web
697,10395000,SP2700,2001-03-10,Sports,1.0,"Claxton, Ms. Ella",web
698,10395000,TY1200,2001-06-10,Toys,1.0,"Claxton, Ms. Ella",web
699,10520000,PT3300,2001-05-13,Pets,1.0,"Moore, Ms. Karla",web
700,10520000,SP1300,2000-07-26,Sports,1.0,"Moore, Ms. Karla",web
701,10520000,SP3100,2001-02-05,Sports,1.0,"Moore, Ms. Karla",web
702,10520000,SP3200,2001-02-25,Sports,1.0,"Moore, Ms. Karla",web
703,10520000,TY2200,2001-06-08,Toys,1.0,"Moore, Ms. Karla",web
704,10645000,SP2600,2001-04-19,Sports,4.0,"Kurtz, Mr. Allen",web
705,10770000,GD1001,2001-06-29,Gardening,1.0,"McDonald, Mr. Jim",web
706,10770000,GD1010,2000-10-21,Gardening,1.0,"McDonald, Mr. Jim",web
707,10770000,GD1100,2001-06-29,Gardening,4.0,"McDonald, Mr. Jim",web
708,10770000,GD2200,2000-06-21,Gardening,3.0,"McDonald, Mr. Jim",web
709,10770000,GD2300,2000-09-16,Gardening,1.0,"McDonald, Mr. Jim",web
710,10770000,GD3000,2001-06-29,Gardening,3.0,"McDonald, Mr. Jim",web
711,10770000,GD4300,2001-06-29,Gardening,1.0,"McDonald, Mr. Jim",web
712,10770000,PT1200,2000-11-28,Pets,3.0,"McDonald, Mr. Jim",web
713,10770000,SP1300,2001-04-21,Sports,1.0,"McDonald, Mr. Jim",web
714,10770000,TY1900,2001-01-19,Toys,1.0,"McDonald, Mr. Jim",web
715,10770000,TY2100,2001-04-06,Toys,4.0,"McDonald, Mr. Jim",web
716,10770000,TY2600,2001-04-06,Toys,1.0,"McDonald, Mr. Jim",web
717,10770000,TY4300,2001-04-06,Toys,3.0,"McDonald, Mr. Jim",web
718,10770000,TY4700,2001-04-06,Toys,3.0,"McDonald, Mr. Jim",web
719,10895000,GD1300,2001-03-08,Gardening,1.0,"Hogue, Mr. Robert",web
720,10895000,PT2100,2000-06-21,Pets,1.0,"Hogue, Mr. Robert",web
721,10895000,PT2300,2000-06-21,Pets,1.0,"Hogue, Mr. Robert",web
722,10895000,SP1000,2000-12-23,Sports,1.0,"Hogue, Mr. Robert",web
723,10895000,TY1200,2000-07-28,Toys,1.0,"Hogue, Mr. Robert",web
724,10895000,TY3300,2001-05-11,Toys,4.0,"Hogue, Mr. Robert",web
725,10895000,TY4100,2000-09-26,Toys,1.0,"Hogue, Mr. Robert",web
726,11020000,PT1300,2001-02-21,Pets,3.0,"Gillespie, Mr. John",web
727,11020000,PT2100,2001-08-04,Pets,1.0,"Gillespie, Mr. John",web
728,11020000,SP1500,2001-03-09,Sports,1.0,"Gillespie, Mr. John",web
729,11020000,SP1600,2001-03-09,Sport,3.0,"Gillespie, Mr. John",web
730,11020000,SP2700,2001-03-09,Sports,3.0,"Gillespie, Mr. John",web
731,11020000,SP3000,2001-03-09,Sports,1.0,"Gillespie, Mr. John",web
732,11020000,TY3600,2001-05-26,Toys,1.0,"Gillespie, Mr. John",web
733,11145000,SP1100,2000-11-22,Sports,1.0,"Smith, Ms. Rosemary",web
734,11145000,SP1400,2001-02-01,Sports,2.0,"Smith, Ms. Rosemary",web
735,11145000,SP3300,2000-09-12,Sports,1.0,"Smith, Ms. Rosemary",web
736,11145000,TY2400,2001-01-04,Toys,1.0,"Smith, Ms. Rosemary",web
737,11260000,GD12)),2000-11-07,Gardening,3.0,"Jones, Mr. Nathan",web
738,11260000,SP2300,2001-05-08,Sports,1.0,"Jones, Mr. Nathan",web
739,11260000,TY1100,2000-09-15,Toys,1.0,"Jones, Mr. Nathan",web
740,11260000,TY1700,2000-09-15,Toys,1.0,"Jones, Mr. Nathan",web
741,11260000,TY2500,2000-09-15,Toys,1.0,"Jones, Mr. Nathan",web
742,11275000,GD3200,2000-10-03,Gardening,2.0,"Wilkins, Mr. Bob",web
743,11275000,SP3200,2000-09-25,Sports,1.0,"Wilkins, Mr. Bob",web
744,11328000,GD2200,2000-08-17,Gardening,1.0,"Smith-Jones, Ms. Jan",web
745,11328000,GD4100,2000-08-17,Gardening,2.0,"Smith-Jones, Ms. Jan",web
746,11328000,GD4300,2000-08-17,Gardening,1.0,"Smith-Jones, Ms. Jan",web
747,11328000,PT1400,2001-01-27,Pets,1.0,"Smith-Jones, Ms. Jan",web
748,11328000,SP2200,2000-11-17,Sports,1.0,"Smith-Jones, Ms. Jan",web
749,11328000,TY2300,2001-05-24,Toys,1.0,"Smith-Jones, Ms. Jan",web
750,11400000,GD3100,2000-09-06,Gardening,3.0,"Houghton, Ms. Louise",web
751,11400000,SP1200,2001-05-27,Sports,1.0,"Houghton, Ms. Louise",web
752,11400000,SP1400,2001-05-27,Sports,1.0,"Houghton, Ms. Louise",web
753,11400000,SP1500,2001-05-27,Sports,1.0,"Houghton, Ms. Louise",web
754,11400000,SP2000,2001-05-27,Sports,1.0,"Houghton, Ms. Louise",web
755,11400000,SP2500,2001-02-01,Sports,3.0,"Houghton, Ms. Louise",web
756,11525000,GD4000,2000-09-08,Gardening,1.0,"Garner, Mr. Chris",web
757,11569000,PT1300,2001-03-01,Pets,3.0,"James, Mr. Mike",web
758,11569000,SP2000,2001-02-14,Sports,1.0,"James, Mr. Mike",web
759,11569000,TY2700,2001-05-24,Toys,1.0,"James, Mr. Mike",web
760,11614000,GD4300,2000-08-04,Gardening,1.0,"Cary, Dr. John D.",web
761,11614000,PT2400,2001-02-18,Pets,3.0,"Cary, Dr. John D.",web
762,11614000,SP1300,2001-05-04,Sports,4.0,"Cary, Dr. John D.",web
763,11614000,TY1650,2000-10-21,Toys,1.0,"Cary, Dr. John D.",web
764,11614000,TY2100,2000-10-21,Toys,1.0,"Cary, Dr. John D.",web
765,11614000,TY4700,2000-10-21,Toys,1.0,"Cary, Dr. John D.",web
766,11614000,TY5300,2000-10-21,Toys,1.0,"Cary, Dr. John D.",web
767,11615000,PT1000,2001-06-16,Pets,1.0,"Dill, Mr. J. D.",web
768,11615000,SP2300,2001-07-01,Sports,1.0,"Dill, Mr. J. D.",web
769,11615000,SP2600,2000-09-29,Sports,3.0,"Dill, Mr. J. D.",web
770,11615000,TY3700,2001-03-06,Toys,1.0,"Dill, Mr. J. D.",web
771,11615000,TY4200,2000-11-18,Toys,1.0,"Dill, Mr. J. D.",web
772,11615000,TY4300,2001-03-06,Toys,3.0,"Dill, Mr. J. D.",web
773,11615000,TY4700,2001-03-06,Toys,2.0,"Dill, Mr. J. D.",web
774,11650000,PT2200,2000-08-02,Pets,3.0,"Murphy, Ms. Wendy",web
775,11650000,SP1000,2000-12-06,Sports,1.0,"Murphy, Ms. Wendy",web
776,11650000,SP1500,2000-12-06,Sports,1.0,"Murphy, Ms. Wendy",web
777,11650000,SP2300,2000-12-06,Sports,1.0,"Murphy, Ms. Wendy",web
778,11650000,SP2400,2000-06-20,Sports,,"Murphy, Ms. Wendy",web
779,11650000,SP2700,2000-12-06,Sports,4.0,"Murphy, Ms. Wendy",web
780,11650000,SP3300,2001-02-13,Sports,1.0,"Murphy, Ms. Wendy",web
781,11650000,SP3300,2001-07-06,Sports,1.0,"Murphy, Ms. Wendy",web
782,11650000,TY1750,2001-04-24,Toys,1.0,"Murphy, Ms. Wendy",web
783,11650000,TY5400,2000-09-20,Toys,4.0,"Murphy, Ms. Wendy",web
784,11775000,GD1600,2001-02-18,Gardening,1.0,"Jones, Ms. D. Flowers",web
785,11775000,GD2100,2001-02-22,Gardening,,"Jones, Ms. D. Flowers",web
786,11775000,GD2300,2001-02-22,Gardening,1.0,"Jones, Ms. D. Flowers",web
787,11775000,GD4000,2001-02-22,Gardening,1.0,"Jones, Ms. D. Flowers",web
788,11775000,PT2200,2001-02-26,Pets,1.0,"Jones, Ms. D. Flowers",web
789,11775000,TY1950,2001-03-21,Toys,1.0,"Jones, Ms. D. Flowers",web
790,11775000,TY2400,2001-07-15,Toys,1.0,"Jones, Ms. D. Flowers",web
791,11775000,TY4800,2001-03-21,Toys,3.0,"Jones, Ms. D. Flowers",web
792,11807000,GD2400,2001-06-30,Gardening,1.0,"Jones, Mr. T. J.",web
793,11807000,GD3000,2000-08-04,Gardening,1.0,"Jones, Mr. T. J.",web
794,11807000,PT1000,2000-08-16,Pets,1.0,"Jones, Mr. T. J.",web
795,11807000,SP1500,2001-06-06,Sports,3.0,"Jones, Mr. T. J.",web
796,11807000,SP2400,2001-06-06,Sports,4.0,"Jones, Mr. T. J.",web
797,11807000,SP2500,2001-01-13,Sports,3.0,"Jones, Mr. T. J.",web
798,11807000,SP2600,2001-06-06,Sports,1.0,"Jones, Mr. T. J.",web
799,11807000,SP2700,2001-06-06,Sports,1.0,"Jones, Mr. T. J.",web
800,11900000,PT1400,2001-06-09,Pets,1.0,"Beltz, Ms. Charlene",web
801,11900000,SP1200,2001-07-02,Sports,3.0,"Beltz, Ms. Charlene",web
802,11900000,SP1300,2000-08-30,Sports,1.0,"Beltz, Ms. Charlene",web
803,11900000,SP1300,2001-01-30,Sports,1.0,"Beltz, Ms. Charlene",web
804,11900000,SP1500,2000-12-26,Sports,1.0,"Beltz, Ms. Charlene",web
805,11900000,SP3000,2001-06-16,Sports,1.0,"Beltz, Ms. Charlene",web
806,11900000,SP3400,2001-06-16,Sports,1.0,"Beltz, Ms. Charlene",web
807,12025000,SP2000,2001-05-15,Sports,3.0,"Brown, Ms. Marie",web
808,12028000,PT2100,2001-07-29,Pets,4.0,"Jones, Ms. Sue",web
809,12028000,PT2200,2001-03-28,Pets,1.0,"Jones, Ms. Sue",web
810,12028000,SP1400,2000-10-11,Sports,1.0,"Jones, Ms. Sue",web
811,12028000,TY3800,2001-03-09,Toys,2.0,"Jones, Ms. Sue",web
812,12150000,GD1001,2000-08-10,Gardening,1.0,"Lauder, Mr. Rocky",web
813,12150000,GD13OO,2000-08-10,Gardening,3.0,"Lauder, Mr. Rocky",web
814,12150000,GD2300,2000-08-10,Gardening,3.0,"Lauder, Mr. Rocky",web
815,12150000,GD2300,2000-09-16,Gardening,1.0,"Lauder, Mr. Rocky",web
816,12150000,GD3100,2000-08-10,Gardening,4.0,"Lauder, Mr. Rocky",web
817,12150000,PT4600,2001-04-09,Pets,1.0,"Lauder, Mr. Rocky",web
818,12275000,GD4100,2001-03-29,Gardening,1.0,"Schneider, Ms. Cynthia",web
819,12275000,PT3400,2000-11-02,Pets,1.0,"Schneider, Ms. Cynthia",web
820,12275000,SP2700,2001-02-21,Sports,4.0,"Schneider, Ms. Cynthia",web
821,12323000,PT1200,2001-02-25,Pets,3.0,"Jones, Ms. Denise",web
822,12323000,PT1OOO,2000-07-07,Pets,4.0,"Jones, Ms. Denise",web
823,12323000,SP1100,2000-12-01,Sports,1.0,"Jones, Ms. Denise",web
824,12323000,SP1300,2000-12-01,Sports,1.0,"Jones, Ms. Denise",web
825,12323000,SP2500,2000-12-01,Sports,4.0,"Jones, Ms. Denise",web
826,12323000,TY2500,2001-03-23,Toys,1.0,"Jones, Ms. Denise",web
827,12400000,PT2200,2000-09-24,Pets,1.0,"Anderson, Ms. Violet",web
828,12400000,SP2000,2001-04-02,Sports,1.0,"Anderson, Ms. Violet",web
829,12400000,TY1950,2001-06-27,Toys,4.0,"Anderson, Ms. Violet",web
830,12400000,sp2000,2000-09-05,Sports,3.0,"Anderson, Ms. Violet",web
831,12470000,PT3200,2001-05-15,Pets,2.0,"Jenkins, Ms. P. S.",web
832,12470000,SP2300,2001-04-18,Sports,4.0,"Jenkins, Ms. P. S.",web
833,12470000,TY5200,2001-03-08,Toys,3.0,"Jenkins, Ms. P. S.",web
834,12525000,GD4200,2001-07-14,Gardening,3.0,"McDonald, Ms. Kathy",web
835,12525000,GD4300,2000-10-31,Gardening,3.0,"McDonald, Ms. Kathy",web
836,12525000,SP2300,2000-11-18,Sports,1.0,"McDonald, Ms. Kathy",web
837,12525000,SP3200,2001-05-10,Sports,1.0,"McDonald, Ms. Kathy",web
838,12525000,TY3800,2001-03-31,Toys,1.0,"McDonald, Ms. Kathy",web
839,12544000,GD2400,2001-07-10,Gardening,2.0,"Jones, Ms. Tracy",web
840,12544000,SP1200,2000-11-12,Sports,1.0,"Jones, Ms. Tracy",web
841,12544000,TY5100,2001-02-25,Toys,2.0,"Jones, Ms. Tracy",web
842,12544000,TY5200,2001-02-25,Toys,4.0,"Jones, Ms. Tracy",web
843,12544000,gd3100,2001-07-01,Gardening,1.0,"Jones, Ms. Tracy",web
844,12650000,PT1300,2001-06-24,Pets,1.0,"Giargi, Ms. Michelle",web
845,12650000,SP1200,2000-09-29,Sports,1.0,"Giargi, Ms. Michelle",web
846,12650000,TY1600,2000-12-16,Toys,1.0,"Giargi, Ms. Michelle",web
847,12650000,TY1950,2000-06-21,Toys,3.0,"Giargi, Ms. Michelle",web
848,12757000,GD101O,2001-06-23,Gardening,1.0,"Dylan, Mr. Bob",web
849,12757000,SP1100,2001-02-02,Sports,2.0,"Dylan, Mr. Bob",web
850,12757000,SP3000,2001-02-02,Sports,1.0,"Dylan, Mr. Bob",web
851,12757000,SP3200,2001-02-11,Sports,1.0,"Dylan, Mr. Bob",web
852,12775000,GD1400,2001-07-05,Gardening,1.0,"McMurtry, Mr. James",web
853,12775000,SP2000,2000-08-25,Sports,1.0,"McMurtry, Mr. James",web
854,12775000,SP3300,2001-08-01,Sports,3.0,"McMurtry, Mr. James",web
855,12900000,SP1100,2000-06-20,Sports,1.0,"Keith, Mr. B. K.",web
856,12900000,SP2600,2000-10-25,Sports,1.0,"Keith, Mr. B. K.",web
857,12900000,TY1300,2001-04-04,Toys,1.0,"Keith, Mr. B. K.",web
858,13025000,GD1600,2000-10-26,Gardening,1.0,"Brown, Mr. Martin",web
859,13025000,PT1000,2000-11-11,Pets,2.0,"Brown, Mr. Martin",web
860,13025000,PT2300,2000-11-11,Pets,1.0,"Brown, Mr. Martin",web
861,13056000,GD1300,2000-12-29,Gardening,3.0,"Jones, Mr. D. T.",web
862,13056000,GD1500,2000-12-29,Gardening,2.0,"Jones, Mr. D. T.",web
863,13056000,GD3100,2000-09-11,Gardening,4.0,"Jones, Mr. D. T.",web
864,13056000,GD3300,2000-12-29,Gardening,1.0,"Jones, Mr. D. T.",web
865,13056000,GD4200,2000-12-24,Gardening,1.0,"Jones, Mr. D. T.",web
866,13056000,TY1850,2001-05-15,Toys,1.0,"Jones, Mr. D. T.",web
867,13056000,TY4600,2000-11-24,Toys,1.0,"Jones, Mr. D. T.",web
868,13154000,PT2100,2001-02-05,Pets,1.0,"Cale, Mr. John",web
869,13154000,SP1600,2001-01-08,Sports,1.0,"Cale, Mr. John",web
870,13154000,TY1400,2001-05-31,Toys,1.0,"Cale, Mr. John",web
871,13154000,TY1800,2001-05-31,Toys,1.0,"Cale, Mr. John",web
872,13154000,TY2300,2001-05-31,Toys,1.0,"Cale, Mr. John",web
873,13154000,TY2600,2001-05-31,Toys,1.0,"Cale, Mr. John",web
874,13183000,GD2000,2000-11-28,Gardening,1.0,"Jones, Mr. Brain",web
875,13183000,GD2100,2001-07-22,Gardening,4.0,"Jones, Mr. Brain",web
876,13183000,GD4100,2001-07-10,Gardening,4.0,"Jones, Mr. Brain",web
877,13183000,PT4600,2001-05-20,Pets,1.0,"Jones, Mr. Brain",web
878,13183000,SP1100,2001-04-02,Sports,1.0,"Jones, Mr. Brain",web
879,13183000,SP1400,2001-04-02,Sports,1.0,"Jones, Mr. Brain",web
880,13183000,SP3300,2001-04-02,Sports,4.0,"Jones, Mr. Brain",web
881,13183000,SP3400,2001-04-17,Sports,3.0,"Jones, Mr. Brain",web
882,13183000,TY3400,2001-03-03,Toys,1.0,"Jones, Mr. Brain",web
883,13183000,TY4800,2001-06-06,Toys,2.0,"Jones, Mr. Brain",web
884,13183000,gd3200,2000-07-12,Gardening,4.0,"Jones, Mr. Brain",web
885,13279000,PT1400,2000-08-29,Pets,2.0,"Parker, Mr. Sam",web
886,13279000,PT2400,2001-04-25,Pets,1.0,"Parker, Mr. Sam",web
887,13279000,SP1200,2001-04-03,Sports,4.0,"Parker, Mr. Sam",web
888,13279000,SP2200,2001-04-03,Sports,1.0,"Parker, Mr. Sam",web
889,13279000,SP3000,2001-04-03,Sports,1.0,"Parker, Mr. Sam",web
890,13279000,TY1500,2001-02-21,Toys,1.0,"Parker, Mr. Sam",web
891,13279000,TY1800,2001-02-21,Toys,1.0,"Parker, Mr. Sam",web
892,13279000,TY4800,2001-02-21,Toys,1.0,"Parker, Mr. Sam",web
893,13405000,GD1300,2000-09-11,Gardening,3.0,"Britton, Ms. Tabitha",web
894,13405000,GD2200,2000-09-11,Gardening,1.0,"Britton, Ms. Tabitha",web
895,13405000,GD3400,2000-09-11,Gardening,2.0,"Britton, Ms. Tabitha",web
896,13405000,GD4000,2000-09-11,Gardening,1.0,"Britton, Ms. Tabitha",web
897,13405000,GD4200,2001-01-22,Gardening,1.0,"Britton, Ms. Tabitha",web
898,13405000,PT1300,2001-03-28,Pets,1.0,"Britton, Ms. Tabitha",web
899,13405000,PT1300,2001-07-06,Pets,1.0,"Britton, Ms. Tabitha",web
900,13405000,PT1400,2001-05-24,Pets,3.0,"Britton, Ms. Tabitha",web
901,13405000,SP1300,2001-02-28,Sports,1.0,"Britton, Ms. Tabitha",web
902,13405000,TY1600,2000-09-25,Toys,1.0,"Britton, Ms. Tabitha",web
903,13476000,GD3000,2000-12-09,Gardening,1.0,"Backus, Ms. Marge",web
904,13476000,PT1200,2000-12-12,Pets,2.0,"Backus, Ms. Marge",web
905,13476000,PT1200,2001-07-25,Pets,1.0,"Backus, Ms. Marge",web
906,13476000,PT1400,2001-07-25,Pets,1.0,"Backus, Ms. Marge",web
907,13476000,SP1400,2001-02-21,Sports,2.0,"Backus, Ms. Marge",web
908,13476000,SP2000,2001-02-21,Sports,1.0,"Backus, Ms. Marge",web
909,13476000,SP2600,2001-02-21,Sports,1.0,"Backus, Ms. Marge",web
910,13476000,TY2700,2001-02-27,Toys,1.0,"Backus, Ms. Marge",web
911,13532000,GD4100,2000-09-14,Gardening,1.0,"Best, Mr. C. L.",web
912,13532000,SP2000,2001-01-11,Sports,1.0,"Best, Mr. C. L.",web
913,13532000,SP2500,2000-07-06,Sports,1.0,"Best, Mr. C. L.",web
914,13532000,SP3000,2001-01-11,Sports,1.0,"Best, Mr. C. L.",web
915,13532000,SP3100,2001-01-11,Sports,3.0,"Best, Mr. C. L.",web
916,13532000,TY1200,2001-02-27,Toys,1.0,"Best, Mr. C. L.",web
917,13532000,TY1650,2001-02-27,Toys,3.0,"Best, Mr. C. L.",web
918,13532000,TY16OO,2001-02-27,Toys,1.0,"Best, Mr. C. L.",web
919,13664000,GD2400,2000-12-24,Gardening,1.0,"Chen, Ms. Helena",web
920,13664000,SP2400,2001-06-20,Sports,1.0,"Chen, Ms. Helena",web
921,13664000,SP3200,2000-08-13,Sports,1.0,"Chen, Ms. Helena",web
922,13664000,TY1900,2001-08-01,Toys,1.0,"Chen, Ms. Helena",web
923,13664000,TY3300,2001-01-16,Toys,1.0,"Chen, Ms. Helena",web
924,13664000,TY4400,2000-11-09,Toys,4.0,"Chen, Ms. Helena",web
925,13682000,GD1300,2000-12-09,Gardening,1.0,"Reed, Mr. Lou",web
926,13682000,GD1500,2001-02-12,Gardening,4.0,"Reed, Mr. Lou",web
927,13682000,SP1000,2001-07-19,Sports,1.0,"Reed, Mr. Lou",web
928,13682000,SP3200,2001-03-18,Sports,4.0,"Reed, Mr. Lou",web
929,13682000,TY1200,2000-11-09,Toys,3.0,"Reed, Mr. Lou",web
930,13682000,TY1750,2001-04-11,Toys,1.0,"Reed, Mr. Lou",web
931,13682000,TY2700,2000-11-09,Toys,1.0,"Reed, Mr. Lou",web
932,13682000,TY3600,2000-11-09,Toys,1.0,"Reed, Mr. Lou",web
933,13682000,TY4300,2000-11-09,Toys,1.0,"Reed, Mr. Lou",web
934,13782000,GD11OO,2000-12-02,Gardening,4.0,"Jones, Ms. Dorothy",web
935,13782000,SP1500,2001-03-14,Sports,1.0,"Jones, Ms. Dorothy",web
936,13782000,SP2200,2000-08-21,Sports,1.0,"Jones, Ms. Dorothy",web
937,13782000,SP2700,2000-09-30,Sports,1.0,"Jones, Ms. Dorothy",web
938,13782000,SP3300,2000-08-21,Sports,1.0,"Jones, Ms. Dorothy",web
939,13789000,PT1000,2001-02-06,Pets,1.0,"Roth, Mr. Tim",web
940,13789000,PT2100,2001-02-06,Pets,1.0,"Roth, Mr. Tim",web
941,13789000,PT2200,2000-12-10,Pets,1.0,"Roth, Mr. Tim",web
942,13789000,SP2600,2000-12-27,Sports,1.0,"Roth, Mr. Tim",web
943,13789000,TY4800,2001-04-18,Toys,4.0,"Roth, Mr. Tim",web
52,170191,PT4300,2022-05-01,Pets,1.0,1289,catalog
95,155256,PT2200,2026-02-01,Pets,3.0,1327,catalog
96,159666,TY3800,2021-03-01,Toys,1.0,1328,catalog
97,163044,PT3200,2008-04-01,Pets,2.0,1329,catalog
117,153919,PT4300,2019-02-01,Pets,1.0,1347,catalog
118,165820,SP1500,2026-04-01,Sports,1.0,1348,catalog
119,168450,PT2400,2012-05-01,Pets,1.0,1349,catalog
192,145415,PT2100,2004-01-01,Pets,1.0,1414,catalog
193,146158,PT4500,2008-01-01,Pets,1.0,1415,catalog
194,158712,SP2600,2016-03-01,Sports,1.0,1416,catalog
195,159270,TY5300,2019-03-01,Tosy,1.0,1417,catalog
196,163238,CC4300,2009-04-01,Collectibles,3.0,1418,catalog
223,149271,TY3800,2025-01-01,Toys,1.0,1442,catalog
224,152304,TY3700,2010-02-01,Toys,1.0,1443,catalog
225,156806,SP2200,2006-03-01,Sports,1.0,1444,catalog
226,161595,SW7221,1931-03-01,Software,4.0,1445,catalog
247,147805,PT3100,2017-01-01,Pets,1.0,1464,catalog
248,147805,PT4100,2017-01-01,Pets,1.0,1465,catalog
249,147805,PT4600,2017-01-01,Pet,4.0,1466,catalog
250,147805,PT4600,2017-01-01,Pets,1.0,1467,catalog
260,152307,TY3400,2010-02-01,Toys,4.0,1476,catalog
271,147434,PT1400,2015-01-01,Pets,4.0,1486,catalog
272,153927,TY4200,2019-02-01,Toys,1.0,1487,catalog
295,148359,PT2100,2020-01-01,Pets,1.0,1507,catalog
317,158917,CC220,2017-03-01,Collectible,3.0,1527,catalog
318,163533,SP1000,2011-04-01,Sports,1.0,1528,catalog
329,166327,PT3200,2029-04-01,Pets,2.0,1538,catalog
362,169362,SW4187,2017-05-01,Software,1.0,1568,catalog
363,169362,SW5952,2017-05-01,Software,4.0,1569,catalog
364,169362,SW6269,2017-05-01,Software,1.0,157,catalog
365,169362,SW7935,2017-05-01,Software,1.0,1570,catalog
394,148918,SP2600,2023-01-01,Sports,2.0,1597,catalog
410,159478,SP2300,2020-03-01,Sports,1.0,1610,catalog
440,146746,PT4500,2011-01-01,Pets,1.0,1638,catalog
466,150217,PT3300,1930-01-01,Pets,2.0,1661,catalog
467,150217,PT3500,1930-01-01,Pets,2.0,1662,catalog
468,150217,PT4100,1930-01-01,Pets,1.0,1663,catalog
469,150217,PT4400,1930-01-01,Pets,3.0,1664,catalog
470,160439,TY5400,2025-03-01,Toys,3.0,1665,catalog
489,145974,PT1200,2007-01-01,Pest,1.0,1682,catalog
490,151400,SP2400,2005-02-01,Sports,3.0,1683,catalog
491,157967,GD1100,2012-03-01,Gardening,4.0,1684,catalog
492,171198,SP2200,2027-05-01,Sports,1.0,1685,catalog
521,147630,PT1400,2016-01-01,Pets,1.0,1710,catalog
522,147630,PT2200,2016-01-01,Pets,1.0,1711,catalog
523,147630,PT4600,2016-01-01,Pets,1.0,1712,catalog
524,148925,TY4400,2023-01-01,Toys,1.0,1713,catalog
525,154534,SW7573,2022-02-01,Software,1.0,1714,catalog
534,155108,GD1300,2025-02-01,GARDENING,1.0,1722,catalog
568,165499,GD3300,2024-04-01,Gardening,1.0,1753,catalog
569,166670,SP2500,2001-05-01,Sports,1.0,1754,catalog
593,151404,CC3400,2005-02-01,Collectibles,1.0,1776,catalog
594,154924,TY1950,2024-02-01,Toys,1.0,1777,catalog
595,156066,TY16OO,2002-03-01,Toys,4.0,1778,catalog
596,166982,GD1300,2003-05-01,Gardening,1.0,1779,catalog
597,170433,GD4100,2023-05-01,Gardening,1.0,178,catalog
610,158926,PT2100,2017-03-01,Pets,1.0,1791,catalog
611,168314,GD2400,2011-05-01,Gardening,1.0,1792,catalog
658,147828,GD1200,2017-01-01,Gardening,2.0,1834,catalog
659,153756,TY1600,2018-02-01,Toys,3.0,1835,catalog
660,153756,TY1650,2018-02-01,Toys,1.0,1836,catalog
661,153756,TY1950,2018-02-01,Toys,3.0,1837,catalog
662,153756,TY2300,2018-02-01,Toys,1.0,1838,catalog
663,165674,GD4200,2025-04-01,Gardening,1.0,1839,catalog
664,166984,GD3100,2003-05-01,Gardening,1.0,184,catalog
673,162712,TY3500,2006-04-01,Toys,1.0,1848,catalog
706,161216,SW2782,2029-03-01,Software,4.0,1878,catalog
730,159499,PT1400,2020-03-01,Pets,2.0,19,catalog
